datetime,AT_solar_generation_actual
2017-12-28,3018.0
2017-12-29,3538.0
2017-12-30,3223.0
2017-12-31,5061.0
2018-01-01,3767.0
2018-01-02,4689.0
2018-01-03,2823.0
2018-01-04,3234.0
2018-01-05,3566.0
2018-01-06,3342.0
2018-01-07,3621.0
2018-01-08,3295.0
2018-01-09,3693.0
2018-01-10,4176.0
2018-01-11,3458.0
2018-01-12,3833.0
2018-01-13,3754.0
2018-01-14,3616.0
2018-01-15,4181.0
2018-01-16,3100.0
2018-01-17,3750.0
2018-01-18,3173.0
2018-01-19,4331.0
2018-01-20,4004.0
2018-01-21,3496.0
2018-01-22,3283.0
2018-01-23,4763.0
2018-01-24,5998.0
2018-01-25,5212.0
2018-01-26,5754.0
2018-01-27,5321.0
2018-01-28,5990.0
2018-01-29,8055.0
2018-01-30,7838.0
2018-01-31,6774.0
2018-02-01,5793.0
2018-02-02,4629.0
2018-02-03,5116.0
2018-02-04,6959.0
2018-02-05,6881.0
2018-02-06,5501.0
2018-02-07,4580.0
2018-02-08,5446.0
2018-02-09,7535.0
2018-02-10,6725.0
2018-02-11,9382.0
2018-02-12,5797.0
2018-02-13,7091.0
2018-02-14,6816.0
2018-02-15,9116.0
2018-02-16,6241.0
2018-02-17,6139.0
2018-02-18,7730.0
2018-02-19,9562.0
2018-02-20,6204.0
2018-02-21,6942.0
2018-02-22,5666.0
2018-02-23,6619.0
2018-02-24,10240.0
2018-02-25,8031.0
2018-02-26,6606.0
2018-02-27,5669.0
2018-02-28,11484.0
2018-03-01,11995.0
2018-03-02,11271.0
2018-03-03,8897.0
2018-03-04,10493.0
2018-03-05,9406.0
2018-03-06,8774.0
2018-03-07,10319.0
2018-03-08,14788.0
2018-03-09,13837.0
2018-03-10,12715.0
2018-03-11,12682.0
2018-03-12,11718.0
2018-03-13,13356.0
2018-03-14,10876.0
2018-03-15,14072.0
2018-03-16,8269.0
2018-03-17,10096.0
2018-03-18,8305.0
2018-03-19,9767.0
2018-03-20,11048.0
2018-03-21,12930.0
2018-03-22,18048.0
2018-03-23,9583.0
2018-03-24,15293.0
2018-03-25,16109.0
2018-03-26,14153.0
2018-03-27,13432.0
2018-03-28,14657.0
2018-03-29,10557.0
2018-03-30,18225.0
2018-03-31,9853.0
2018-04-01,16131.0
2018-04-02,20310.0
2018-04-03,21091.0
2018-04-04,19814.0
2018-04-05,9615.0
2018-04-06,22808.0
2018-04-07,21285.0
2018-04-08,21109.0
2018-04-09,22108.0
2018-04-10,19273.0
2018-04-11,21636.0
2018-04-12,17981.0
2018-04-13,20719.0
2018-04-14,23082.0
2018-04-15,23199.0
2018-04-16,16440.0
2018-04-17,18092.0
2018-04-18,26915.0
2018-04-19,26462.0
2018-04-20,27233.0
2018-04-21,27503.0
2018-04-22,23829.0
2018-04-23,17713.0
2018-04-24,21287.0
2018-04-25,27521.0
2018-04-26,9552.0
2018-04-27,26657.0
2018-04-28,28371.0
2018-04-29,27851.0
2018-04-30,26983.0
2018-05-01,24788.0
2018-05-02,24462.0
2018-05-03,21539.0
2018-05-04,18883.0
2018-05-05,24031.0
2018-05-06,27642.0
2018-05-07,28866.0
2018-05-08,25997.0
2018-05-09,26194.0
2018-05-10,23460.0
2018-05-11,19338.0
2018-05-12,26035.0
2018-05-13,25379.0
2018-05-14,16421.0
2018-05-15,15912.0
2018-05-16,19703.0
2018-05-17,21852.0
2018-05-18,22963.0
2018-05-19,24829.0
2018-05-20,25700.0
2018-05-21,27662.0
2018-05-22,26267.0
2018-05-23,22032.0
2018-05-24,19270.0
2018-05-25,19518.0
2018-05-26,28460.0
2018-05-27,28714.0
2018-05-28,28029.0
2018-05-29,23220.0
2018-05-30,26343.0
2018-05-31,27479.0
2018-06-01,24325.0
2018-06-02,27198.0
2018-06-03,27027.0
2018-06-04,28535.0
2018-06-05,26933.0
2018-06-06,27380.0
2018-06-07,25739.0
2018-06-08,27785.0
2018-06-09,24297.0
2018-06-10,28682.0
2018-06-11,30012.0
2018-06-12,25855.0
2018-06-13,15634.0
2018-06-14,20147.0
2018-06-15,27404.0
2018-06-16,30035.0
2018-06-17,25641.0
2018-06-18,26479.0
2018-06-19,21906.0
2018-06-20,31134.0
2018-06-21,28604.0
2018-06-22,25739.0
2018-06-23,25408.0
2018-06-24,23967.0
2018-06-25,23552.0
2018-06-26,24187.0
2018-06-27,21949.0
2018-06-28,16699.0
2018-06-29,20119.0
2018-06-30,27752.0
2018-07-01,30691.0
2018-07-02,31870.0
2018-07-03,28455.0
2018-07-04,26567.0
2018-07-05,28993.0
2018-07-06,17988.0
2018-07-07,26434.0
2018-07-08,25812.0
2018-07-09,26322.0
2018-07-10,23123.0
2018-07-11,17834.0
2018-07-12,30519.0
2018-07-13,28033.0
2018-07-14,28259.0
2018-07-15,28393.0
2018-07-16,27160.0
2018-07-17,25290.0
2018-07-18,26347.0
2018-07-19,25056.0
2018-07-20,30692.0
2018-07-21,21465.0
2018-07-22,18676.0
2018-07-23,23430.0
2018-07-24,26933.0
2018-07-25,27611.0
2018-07-26,26472.0
2018-07-27,27017.0
2018-07-28,28646.0
2018-07-29,27210.0
2018-07-30,28976.0
2018-07-31,28079.0
2018-08-01,28826.0
2018-08-02,25899.0
2018-08-03,25927.0
2018-08-04,27422.0
2018-08-05,24725.0
2018-08-06,27916.0
2018-08-07,24218.0
2018-08-08,25945.0
2018-08-09,27774.0
2018-08-10,20227.0
2018-08-11,22241.0
2018-08-12,29676.0
2018-08-13,26143.0
2018-08-14,13808.0
2018-08-15,21485.0
2018-08-16,27241.0
2018-08-17,28561.0
2018-08-18,24592.0
2018-08-19,24970.0
2018-08-20,24293.0
2018-08-21,25130.0
2018-08-22,24235.0
2018-08-23,22197.0
2018-08-24,19205.0
2018-08-25,7826.0
2018-08-26,11361.0
2018-08-27,27190.0
2018-08-28,23095.0
2018-08-29,25814.0
2018-08-30,15465.0
2018-08-31,20115.0
2018-09-01,9522.0
2018-09-02,10875.0
2018-09-03,13227.0
2018-09-04,14443.0
2018-09-05,20123.0
2018-09-06,21938.0
2018-09-07,16014.0
2018-09-08,21753.0
2018-09-09,22847.0
2018-09-10,23429.0
2018-09-11,21724.0
2018-09-12,25664.0
2018-09-13,19475.0
2018-09-14,11796.0
2018-09-15,17413.0
2018-09-16,18524.0
2018-09-17,21620.0
2018-09-18,22125.0
2018-09-19,17679.0
2018-09-20,20042.0
2018-09-21,22561.0
2018-09-22,10164.0
2018-09-23,10530.0
2018-09-24,17016.0
2018-09-25,17284.0
2018-09-26,20420.0
2018-09-27,21752.0
2018-09-28,21344.0
2018-09-29,18200.0
2018-09-30,21264.0
2018-10-01,14920.0
2018-10-02,13400.0
2018-10-03,9896.0
2018-10-04,18380.0
2018-10-05,20164.0
2018-10-06,17004.0
2018-10-07,14320.0
2018-10-08,12372.0
2018-10-09,17212.0
2018-10-10,18612.0
2018-10-11,18528.0
2018-10-12,18068.0
2018-10-13,17760.0
2018-10-14,18140.0
2018-10-15,16124.0
2018-10-16,14232.0
2018-10-17,12936.0
2018-10-18,15124.0
2018-10-19,14172.0
2018-10-20,12596.0
2018-10-21,10104.0
2018-10-22,12408.0
2018-10-23,9156.0
2018-10-24,4260.0
2018-10-25,11012.0
2018-10-26,12100.0
2018-10-27,3952.0
2018-10-28,6816.0
2018-10-29,8064.0
2018-10-30,12036.0
2018-10-31,12068.0
2018-11-01,10972.0
2018-11-02,9648.0
2018-11-03,5676.0
2018-11-04,10992.0
2018-11-05,8852.0
2018-11-06,11064.0
2018-11-07,11228.0
2018-11-08,7980.0
2018-11-09,7692.0
2018-11-10,8884.0
2018-11-11,9828.0
2018-11-12,9548.0
2018-11-13,7372.0
2018-11-14,9960.0
2018-11-15,8316.0
2018-11-16,8980.0
2018-11-17,9236.0
2018-11-18,7492.0
2018-11-19,3740.0
2018-11-20,3436.0
2018-11-21,3452.0
2018-11-22,3920.0
2018-11-23,4872.0
2018-11-24,4244.0
2018-11-25,3236.0
2018-11-26,1596.0
2018-11-27,2492.0
2018-11-28,7140.0
2018-11-29,8012.0
2018-11-30,3988.0
2018-12-01,4608.0
2018-12-02,4992.0
2018-12-03,4048.0
2018-12-04,6808.0
2018-12-05,4876.0
2018-12-06,2456.0
2018-12-07,5076.0
2018-12-08,3804.0
2018-12-09,2960.0
2018-12-10,4428.0
2018-12-11,2776.0
2018-12-12,3220.0
2018-12-13,2508.0
2018-12-14,2428.0
2018-12-15,2312.0
2018-12-16,3604.0
2018-12-17,2680.0
2018-12-18,3632.0
2018-12-19,3328.0
2018-12-20,2044.0
2018-12-21,3016.0
2018-12-22,3996.0
2018-12-23,2820.0
2018-12-24,2788.0
2018-12-25,2324.0
2018-12-26,5020.0
2018-12-27,4948.0
2018-12-28,5964.0
2018-12-29,3584.0
2018-12-30,2056.0
2018-12-31,3092.0
2019-01-01,3380.0
2019-01-02,3232.0
2019-01-03,3084.0
2019-01-04,2092.0
2019-01-05,1180.0
2019-01-06,2208.0
2019-01-07,1436.0
2019-01-08,2020.0
2019-01-09,2096.0
2019-01-10,1960.0
2019-01-11,4228.0
2019-01-12,1820.0
2019-01-13,3172.0
2019-01-14,4524.0
2019-01-15,4088.0
2019-01-16,5092.0
2019-01-17,5240.0
2019-01-18,2688.0
2019-01-19,5912.0
2019-01-20,4828.0
2019-01-21,5712.0
2019-01-22,6344.0
2019-01-23,1764.0
2019-01-24,1952.0
2019-01-25,3728.0
2019-01-26,2192.0
2019-01-27,5696.0
2019-01-28,3400.0
2019-01-29,6432.0
2019-01-30,6328.0
2019-01-31,5920.0
2019-02-01,5348.0
2019-02-02,5604.0
2019-02-03,2908.0
2019-02-04,6364.0
2019-02-05,8900.0
2019-02-06,9812.0
2019-02-07,9516.0
2019-02-08,10816.0
2019-02-09,10460.0
2019-02-10,7612.0
2019-02-11,5240.0
2019-02-12,4588.0
2019-02-13,7744.0
2019-02-14,9476.0
2019-02-15,13668.0
2019-02-16,10436.0
2019-02-17,12096.0
2019-02-18,10416.0
2019-02-19,11312.0
2019-02-20,8708.0
2019-02-21,8916.0
2019-02-22,4600.0
2019-02-23,7928.0
2019-02-24,8580.0
2019-02-25,12104.0
2019-02-26,8728.0
2019-02-27,13640.0
2019-02-28,15724.0
2019-03-01,5812.0
2019-03-02,4852.0
2019-03-03,11188.0
2019-03-04,12652.0
2019-03-05,11352.0
2019-03-06,13192.0
2019-03-07,9144.0
2019-03-08,9512.0
2019-03-09,8708.0
2019-03-10,5556.0
2019-03-11,11928.0
2019-03-12,11016.0
2019-03-13,7992.0
2019-03-14,11212.0
2019-03-15,8788.0
2019-03-16,6684.0
2019-03-17,17632.0
2019-03-18,6320.0
2019-03-19,11428.0
2019-03-20,15428.0
2019-03-21,17804.0
2019-03-22,18492.0
2019-03-23,18912.0
2019-03-24,18020.0
2019-03-25,12884.0
2019-03-26,11452.0
2019-03-27,10272.0
2019-03-28,10528.0
2019-03-29,16976.0
2019-03-30,20648.0
2019-03-31,21200.0
2019-04-01,18484.0
2019-04-02,20368.0
2019-04-03,19256.0
2019-04-04,17168.0
2019-04-05,11304.0
2019-04-06,16168.0
2019-04-07,20416.0
2019-04-08,12720.0
2019-04-09,17880.0
2019-04-10,9704.0
2019-04-11,7084.0
2019-04-12,9964.0
2019-04-13,11036.0
2019-04-14,6072.0
2019-04-15,20672.0
2019-04-16,23880.0
2019-04-17,20648.0
2019-04-18,21620.0
2019-04-19,26852.0
2019-04-20,27568.0
2019-04-21,27672.0
2019-04-22,26620.0
2019-04-23,14988.0
2019-04-24,23428.0
2019-04-25,28660.0
2019-04-26,20096.0
2019-04-27,18344.0
2019-04-28,16596.0
2019-04-29,9240.0
2019-04-30,10232.0
2019-05-01,24444.0
2019-05-02,26364.0
2019-05-03,12984.0
2019-05-04,10688.0
2019-05-05,7352.0
2019-05-06,13260.0
2019-05-07,21228.0
2019-05-08,26888.0
2019-05-09,13604.0
2019-05-10,25848.0
2019-05-11,21144.0
2019-05-12,8128.0
2019-05-13,8932.0
2019-05-14,11680.0
2019-05-15,6156.0
2019-05-16,14140.0
2019-05-17,25840.0
2019-05-18,26260.0
2019-05-19,26808.0
2019-05-20,19028.0
2019-05-21,13408.0
2019-05-22,18368.0
2019-05-23,24972.0
2019-05-24,31068.0
2019-05-25,27040.0
2019-05-26,25984.0
2019-05-27,20208.0
2019-05-28,14216.0
2019-05-29,6952.0
2019-05-30,17020.0
2019-05-31,22808.0
2019-06-01,25712.0
2019-06-02,29672.0
2019-06-03,30564.0
2019-06-04,30960.0
2019-06-05,30460.0
2019-06-06,24676.0
2019-06-07,29092.0
2019-06-08,27272.0
2019-06-09,31568.0
2019-06-10,29232.0
2019-06-11,27076.0
2019-06-12,31676.0
2019-06-13,30816.0
2019-06-14,34232.0
2019-06-15,27628.0
2019-06-16,22848.0
2019-06-17,24948.0
2019-06-18,27864.0
2019-06-19,27796.0
2019-06-20,26392.0
2019-06-21,23724.0
2019-06-22,17936.0
2019-06-23,16792.0
2019-06-24,28204.0
2019-06-25,32392.0
2019-06-26,34152.0
2019-06-27,29628.0
2019-06-28,31876.0
2019-06-29,32372.0
2019-06-30,33808.0
2019-07-01,28556.0
2019-07-02,19632.0
2019-07-03,27180.0
2019-07-04,29280.0
2019-07-05,28184.0
2019-07-06,31184.0
2019-07-07,19888.0
2019-07-08,15728.0
2019-07-09,23260.0
2019-07-10,24792.0
2019-07-11,22952.0
2019-07-12,17700.0
2019-07-13,18988.0
2019-07-14,21996.0
2019-07-15,24860.0
2019-07-16,24712.0
2019-07-17,28324.0
2019-07-18,25160.0
2019-07-19,25156.0
2019-07-20,29720.0
2019-07-21,22008.0
2019-07-22,27184.0
2019-07-23,28288.0
2019-07-24,31432.0
2019-07-25,30984.0
2019-07-26,29456.0
2019-07-27,22812.0
2019-07-28,22244.0
2019-07-29,17196.0
2019-07-30,24308.0
2019-07-31,20420.0
2019-08-01,24852.0
2019-08-02,16268.0
2019-08-03,20396.0
2019-08-04,24008.0
2019-08-05,24136.0
2019-08-06,23536.0
2019-08-07,20856.0
2019-08-08,23400.0
2019-08-09,27448.0
2019-08-10,25632.0
2019-08-11,22408.0
2019-08-12,22860.0
2019-08-13,17216.0
2019-08-14,19556.0
2019-08-15,23588.0
2019-08-16,20060.0
2019-08-17,22212.0
2019-08-18,25188.0
2019-08-19,21528.0
2019-08-20,17404.0
2019-08-21,14232.0
2019-08-22,22132.0
2019-08-23,17828.0
2019-08-24,20292.0
2019-08-25,21284.0
2019-08-26,20224.0
2019-08-27,21612.0
2019-08-28,23644.0
2019-08-29,17712.0
2019-08-30,17496.0
2019-08-31,22256.0
2019-09-01,26100.0
2019-09-02,11460.0
2019-09-03,23520.0
2019-09-04,27368.0
2019-09-05,22952.0
2019-09-06,13168.0
2019-09-07,8864.0
2019-09-08,11252.0
2019-09-09,14404.0
2019-09-10,23428.0
2019-09-11,22296.0
2019-09-12,20608.0
2019-09-13,22516.0
2019-09-14,17848.0
2019-09-15,23432.0
2019-09-16,22152.0
2019-09-17,13324.0
2019-09-18,20772.0
2019-09-19,18784.0
2019-09-20,21176.0
2019-09-21,22288.0
2019-09-22,22212.0
2019-09-23,11656.0
2019-09-24,13416.0
2019-09-25,10096.0
2019-09-26,17440.0
2019-09-27,17804.0
2019-09-28,10252.0
2019-09-29,17860.0
2019-09-30,18452.0
2019-10-01,18628.0
2019-10-02,8304.0
2019-10-03,11896.0
2019-10-04,13812.0
2019-10-05,8664.0
2019-10-06,11888.0
2019-10-07,11384.0
2019-10-08,13988.0
2019-10-09,9716.0
2019-10-10,11032.0
2019-10-11,16784.0
2019-10-12,17676.0
2019-10-13,16056.0
2019-10-14,15016.0
2019-10-15,14932.0
2019-10-16,11056.0
2019-10-17,15080.0
2019-10-18,14348.0
2019-10-19,12860.0
2019-10-20,13440.0
2019-10-21,13352.0
2019-10-22,11784.0
2019-10-23,12472.0
2019-10-24,13060.0
2019-10-25,11928.0
2019-10-26,13684.0
2019-10-27,14068.0
2019-10-28,3684.0
2019-10-29,2528.0
2019-10-30,3480.0
2019-10-31,8092.0
2019-11-01,10228.0
2019-11-02,8564.0
2019-11-03,8580.0
2019-11-04,9520.0
2019-11-05,4216.0
2019-11-06,8612.0
2019-11-07,9180.0
2019-11-08,6804.0
2019-11-09,6428.0
2019-11-10,9184.0
2019-11-11,8192.0
2019-11-12,2668.0
2019-11-13,2852.0
2019-11-14,6424.0
2019-11-15,4864.0
2019-11-16,5660.0
2019-11-17,6832.0
2019-11-18,6820.0
2019-11-19,6468.0
2019-11-20,3328.0
2019-11-21,4952.0
2019-11-22,7584.0
2019-11-23,5632.0
2019-11-24,7020.0
2019-11-25,5136.0
2019-11-26,5124.0
2019-11-27,4004.0
2019-11-28,4232.0
2019-11-29,5120.0
2019-11-30,5804.0
2019-12-01,3932.0
2019-12-02,2112.0
2019-12-03,2788.0
2019-12-04,4900.0
2019-12-05,4884.0
2019-12-06,5268.0
2019-12-07,3144.0
2019-12-08,5728.0
2019-12-09,1872.0
2019-12-10,4240.0
2019-12-11,4580.0
2019-12-12,1616.0
2019-12-13,2896.0
2019-12-14,2236.0
2019-12-15,4912.0
2019-12-16,4928.0
2019-12-17,3808.0
2019-12-18,5656.0
2019-12-19,4256.0
2019-12-20,5516.0
2019-12-21,1972.0
2019-12-22,2184.0
2019-12-23,2228.0
2019-12-24,3260.0
2019-12-25,3636.0
2019-12-26,3680.0
2019-12-27,3136.0
2019-12-28,2336.0
2019-12-29,3572.0
2019-12-30,4572.0
2019-12-31,5488.0
2020-01-01,4864.0
2020-01-02,5472.0
2020-01-03,4892.0
2020-01-04,2332.0
2020-01-05,4320.0
2020-01-06,4500.0
2020-01-07,5032.0
2020-01-08,5072.0
2020-01-09,5348.0
2020-01-10,5976.0
2020-01-11,4212.0
2020-01-12,5652.0
2020-01-13,4440.0
2020-01-14,4944.0
2020-01-15,5116.0
2020-01-16,5424.0
2020-01-17,4676.0
2020-01-18,1296.0
2020-01-19,1932.0
2020-01-20,3240.0
2020-01-21,5136.0
2020-01-22,6628.0
2020-01-23,5928.0
2020-01-24,6440.0
2020-01-25,5108.0
2020-01-26,3760.0
2020-01-27,6300.0
2020-01-28,4824.0
2020-01-29,6280.0
2020-01-30,7136.0
2020-01-31,5988.0
2020-02-01,10628.0
2020-02-02,6268.0
2020-02-03,4076.0
2020-02-04,4288.0
2020-02-05,5608.0
2020-02-06,5920.0
2020-02-07,6884.0
2020-02-08,9184.0
2020-02-09,10972.0
2020-02-10,7872.0
2020-02-11,9116.0
2020-02-12,9684.0
2020-02-13,9168.0
2020-02-14,7232.0
2020-02-15,12124.0
2020-02-16,12128.0
2020-02-17,13292.0
2020-02-18,10364.0
2020-02-19,6140.0
2020-02-20,12448.0
2020-02-21,12048.0
2020-02-22,14556.0
2020-02-23,9644.0
2020-02-24,6292.0
2020-02-25,13292.0
2020-02-26,5768.0
2020-02-27,11676.0
2020-02-28,10128.0
2020-02-29,11112.0
2020-03-01,5984.0
2020-03-02,15384.0
2020-03-03,8284.0
2020-03-04,14188.0
2020-03-05,14540.0
2020-03-06,6896.0
2020-03-07,12780.0
2020-03-08,13652.0
2020-03-09,9708.0
2020-03-10,14904.0
2020-03-11,11268.0
2020-03-12,18980.0
2020-03-13,10100.0
2020-03-14,11880.0
2020-03-15,20716.0
2020-03-16,21620.0
2020-03-17,15844.0
2020-03-18,20504.0
2020-03-19,23176.0
2020-03-20,22912.0
2020-03-21,6480.0
2020-03-22,16568.0
2020-03-23,18592.0
2020-03-24,20648.0
2020-03-25,15608.0
2020-03-26,13196.0
2020-03-27,20968.0
2020-03-28,24744.0
2020-03-29,15584.0
2020-03-30,12136.0
2020-03-31,22240.0
2020-04-01,12368.0
2020-04-02,13204.0
2020-04-03,9608.0
2020-04-04,9448.0
2020-04-05,13916.0
2020-04-06,14300.0
2020-04-07,14548.0
2020-04-08,15344.0
2020-04-09,14880.0
2020-04-10,12192.0
2020-04-11,7868.0
2020-04-12,14492.0
2020-04-13,12388.0
2020-04-14,9756.0
2020-04-15,14960.0
2020-04-16,16328.0
2020-04-17,14992.0
2020-04-18,12576.0
2020-04-19,7796.0
2020-04-20,14380.0
2020-04-21,16996.0
2020-04-22,17316.0
2020-04-23,17436.0
2020-04-24,16044.0
2020-04-25,15712.0
2020-04-26,16304.0
2020-04-27,14148.0
2020-04-28,14896.0
2020-04-29,6508.0
2020-04-30,15356.0
2020-05-01,13344.0
2020-05-02,13740.0
2020-05-03,14456.0
2020-05-04,12712.0
2020-05-05,10392.0
2020-05-06,16684.0
2020-05-07,18884.0
2020-05-08,17972.0
2020-05-09,11164.0
2020-05-10,14924.0
2020-05-11,11948.0
2020-05-12,12508.0
2020-05-13,13712.0
2020-05-14,9032.0
2020-05-15,5952.0
2020-05-16,11304.0
2020-05-17,15920.0
2020-05-18,19756.0
2020-05-19,15536.0
2020-05-20,10896.0
2020-05-21,15112.0
2020-05-22,16836.0
2020-05-23,11016.0
2020-05-24,16384.0
2020-05-25,11152.0
2020-05-26,12148.0
2020-05-27,16164.0
2020-05-28,10344.0
2020-05-29,10728.0
2020-05-30,11404.0
2020-05-31,8084.0
2020-06-01,13924.0
2020-06-02,15636.0
2020-06-03,15920.0
2020-06-04,14676.0
2020-06-05,7656.0
2020-06-06,15556.0
2020-06-07,13092.0
2020-06-08,8040.0
2020-06-09,7808.0
2020-06-10,8216.0
2020-06-11,15656.0
2020-06-12,19648.0
2020-06-13,17992.0
2020-06-14,9184.0
2020-06-15,7412.0
2020-06-16,5964.0
2020-06-17,12468.0
2020-06-18,8868.0
2020-06-19,14152.0
2020-06-20,12120.0
2020-06-21,5732.0
2020-06-22,14992.0
2020-06-23,16492.0
2020-06-24,15824.0
2020-06-25,14608.0
2020-06-26,15844.0
2020-06-27,17164.0
2020-06-28,17560.0
2020-06-29,9404.0
2020-06-30,15720.0
2020-07-01,15396.0
2020-07-02,11352.0
2020-07-03,8568.0
2020-07-04,13356.0
2020-07-05,17260.0
2020-07-06,13956.0
2020-07-07,15452.0
2020-07-08,19212.0
2020-07-09,17228.0
2020-07-10,18848.0
2020-07-11,5136.0
2020-07-12,15048.0
2020-07-13,17904.0
2020-07-14,17148.0
2020-07-15,15096.0
2020-07-16,7560.0
2020-07-17,12116.0
2020-07-18,8184.0
2020-07-19,10296.0
2020-07-20,15888.0
2020-07-21,17588.0
2020-07-22,13396.0
2020-07-23,15484.0
2020-07-24,12168.0
2020-07-25,11796.0
2020-07-26,12808.0
2020-07-27,16640.0
2020-07-28,17296.0
2020-07-29,12328.0
2020-07-30,16516.0
2020-07-31,17640.0
2020-08-01,17736.0
2020-08-02,12864.0
2020-08-03,3936.0
2020-08-04,8036.0
2020-08-05,8892.0
2020-08-06,15580.0
2020-08-07,16452.0
2020-08-08,17344.0
2020-08-09,16232.0
2020-08-10,16492.0
2020-08-11,14132.0
2020-08-12,14544.0
2020-08-13,13244.0
2020-08-14,8528.0
2020-08-15,10848.0
2020-08-16,13520.0
2020-08-17,9704.0
2020-08-18,10184.0
2020-08-19,13380.0
2020-08-20,15200.0
2020-08-21,15844.0
2020-08-22,12936.0
2020-08-23,12308.0
2020-08-24,9584.0
2020-08-25,13896.0
2020-08-26,14224.0
2020-08-27,13528.0
2020-08-28,12888.0
2020-08-29,9388.0
2020-08-30,6508.0
2020-08-31,7716.0
2020-09-01,6964.0
2020-09-02,13920.0
2020-09-03,13344.0
2020-09-04,15740.0
2020-09-05,16236.0
2020-09-06,5444.0
2020-09-07,10232.0
2020-09-08,16260.0
2020-09-09,16460.0
2020-09-10,14108.0
2020-09-11,14896.0
2020-09-12,15220.0
2020-09-13,15416.0
2020-09-14,16044.0
2020-09-15,15796.0
2020-09-16,14212.0
2020-09-17,9472.0
2020-09-18,14444.0
2020-09-19,13972.0
2020-09-20,14128.0
2020-09-21,13852.0
2020-09-22,12756.0
2020-09-23,8852.0
2020-09-24,12108.0
2020-09-25,4568.0
2020-09-26,6372.0
2020-09-27,11636.0
2020-09-28,2740.0
2020-09-29,8364.0
2020-09-30,9108.0
2020-10-01,10600.0
2020-10-02,9776.0
2020-10-03,8440.0
2020-10-04,11248.0
2020-10-05,6128.0
2020-10-06,11756.0
2020-10-07,4736.0
2020-10-08,9628.0
2020-10-09,10540.0
2020-10-10,6612.0
2020-10-11,2100.0
2020-10-12,5696.0
2020-10-13,3772.0
2020-10-14,5464.0
2020-10-15,3608.0
2020-10-16,2808.0
2020-10-17,3640.0
2020-10-18,6700.0
2020-10-19,7232.0
2020-10-20,8448.0
2020-10-21,8060.0
2020-10-22,7496.0
2020-10-23,6056.0
2020-10-24,4668.0
2020-10-25,7996.0
2020-10-26,6600.0
2020-10-27,2296.0
2020-10-28,6276.0
2020-10-29,3052.0
2020-10-30,3064.0
2020-10-31,5540.0
2020-11-01,4832.0
2020-11-02,5052.0
2020-11-03,3784.0
2020-11-04,1620.0
2020-11-05,3964.0
2020-11-06,6544.0
2020-11-07,6560.0
2020-11-08,5512.0
2020-11-09,3396.0
2020-11-10,3316.0
2020-11-11,2608.0
2020-11-12,4504.0
2020-11-13,5512.0
2020-11-14,3892.0
2020-11-15,4084.0
2020-11-16,1548.0
2020-11-17,3984.0
2020-11-18,6084.0
2020-11-19,5072.0
2020-11-20,4928.0
2020-11-21,4796.0
2020-11-22,5620.0
2020-11-23,3172.0
2020-11-24,5352.0
2020-11-25,4488.0
2020-11-26,3472.0
2020-11-27,3932.0
2020-11-28,2892.0
2020-11-29,3768.0
2020-11-30,3972.0
2020-12-01,2544.0
2020-12-02,2840.0
2020-12-03,932.0
2020-12-04,3300.0
2020-12-05,2836.0
2020-12-06,2564.0
2020-12-07,3240.0
2020-12-08,2284.0
2020-12-09,612.0
2020-12-10,1644.0
2020-12-11,1756.0
2020-12-12,1708.0
2020-12-13,2548.0
2020-12-14,3596.0
2020-12-15,2064.0
2020-12-16,2020.0
2020-12-17,2020.0
2020-12-18,3168.0
2020-12-19,2096.0
2020-12-20,2036.0
2020-12-21,2876.0
2020-12-22,2228.0
2020-12-23,4208.0
